Zip_Code,City,State,County
80907,COLORADO SPRINGS,CO,EL PASO
80908,COLORADO SPRINGS,CO,EL PASO
80909,COLORADO SPRINGS,CO,EL PASO
80910,COLORADO SPRINGS,CO,EL PASO
80911,COLORADO SPRINGS,CO,EL PASO
80912,COLORADO SPRINGS,CO,EL PASO
80913,COLORADO SPRINGS,CO,EL PASO
80914,COLORADO SPRINGS,CO,EL PASO
80915,COLORADO SPRINGS,CO,EL PASO
80916,COLORADO SPRINGS,CO,EL PASO
80917,COLORADO SPRINGS,CO,EL PASO
80918,COLORADO SPRINGS,CO,EL PASO
80919,COLORADO SPRINGS,CO,EL PASO
80920,COLORADO SPRINGS,CO,EL PASO
80921,COLORADO SPRINGS,CO,EL PASO
80922,COLORADO SPRINGS,CO,EL PASO
80923,COLORADO SPRINGS,CO,EL PASO
80924,COLORADO SPRINGS,CO,EL PASO
80925,COLORADO SPRINGS,CO,EL PASO
80926,COLORADO SPRINGS,CO,EL PASO
80927,COLORADO SPRINGS,CO,EL PASO
80928,COLORADO SPRINGS,CO,EL PASO
80929,COLORADO SPRINGS,CO,EL PASO
80930,COLORADO SPRINGS,CO,EL PASO
80931,COLORADO SPRINGS,CO,EL PASO
80932,COLORADO SPRINGS,CO,EL PASO
80933,COLORADO SPRINGS,CO,EL PASO
80934,COLORADO SPRINGS,CO,EL PASO
80935,COLORADO SPRINGS,CO,EL PASO
80936,COLORADO SPRINGS,CO,EL PASO
80937,COLORADO SPRINGS,CO,EL PASO
80938,COLORADO SPRINGS,CO,EL PASO
80939,COLORADO SPRINGS,CO,EL PASO
80940,COLORADO SPRINGS,CO,EL PASO
80941,COLORADO SPRINGS,CO,EL PASO
80942,COLORADO SPRINGS,CO,EL PASO
80943,COLORADO SPRINGS,CO,EL PASO
80944,COLORADO SPRINGS,CO,EL PASO
80945,COLORADO SPRINGS,CO,EL PASO
80946,COLORADO SPRINGS,CO,EL PASO
80947,COLORADO SPRINGS,CO,EL PASO
80949,COLORADO SPRINGS,CO,EL PASO
80950,COLORADO SPRINGS,CO,EL PASO
80951,COLORADO SPRINGS,CO,EL PASO
80960,COLORADO SPRINGS,CO,EL PASO
80962,COLORADO SPRINGS,CO,EL PASO
80970,COLORADO SPRINGS,CO,EL PASO
80977,COLORADO SPRINGS,CO,EL PASO
80995,COLORADO SPRINGS,CO,EL PASO
80997,COLORADO SPRINGS,CO,EL PASO
81001,PUEBLO,CO,PUEBLO
81002,PUEBLO,CO,PUEBLO
81003,PUEBLO,CO,PUEBLO
81004,PUEBLO,CO,PUEBLO
81005,PUEBLO,CO,PUEBLO
81006,PUEBLO,CO,PUEBLO
81007,PUEBLO,CO,PUEBLO
81008,PUEBLO,CO,PUEBLO
81009,PUEBLO,CO,PUEBLO
81010,PUEBLO,CO,PUEBLO
81011,PUEBLO,CO,PUEBLO
81012,PUEBLO,CO,PUEBLO
81501,GRAND JUNCTION,CO,MESA
81502,GRAND JUNCTION,CO,MESA
81503,GRAND JUNCTION,CO,MESA
81504,GRAND JUNCTION,CO,MESA
81505,GRAND JUNCTION,CO,MESA
81506,GRAND JUNCTION,CO,MESA
82001,CHEYENNE,WY,LARAMIE
82002,CHEYENNE,WY,LARAMIE
82003,CHEYENNE,WY,LARAMIE
82006,CHEYENNE,WY,LARAMIE
82007,CHEYENNE,WY,LARAMIE
82008,CHEYENNE,WY,LARAMIE
82009,CHEYENNE,WY,LARAMIE
82010,CHEYENNE,WY,LARAMIE
83201,POCATELLO,ID,BANNOCK
83202,POCATELLO,ID,BANNOCK
83204,POCATELLO,ID,BANNOCK
83205,POCATELLO,ID,BANNOCK
83206,POCATELLO,ID,BANNOCK
83209,POCATELLO,ID,BANNOCK
83401,IDAHO FALLS,ID,BONNEVILLE
83402,IDAHO FALLS,ID,BONNEVILLE
83403,IDAHO FALLS,ID,BONNEVILLE
83404,IDAHO FALLS,ID,BONNEVILLE
83405,IDAHO FALLS,ID,BONNEVILLE
83406,IDAHO FALLS,ID,BONNEVILLE
83415,IDAHO FALLS,ID,BONNEVILLE
83701,BOISE,ID,ADA
83702,BOISE,ID,ADA
83703,BOISE,ID,ADA
83704,BOISE,ID,ADA
83705,BOISE,ID,ADA
83706,BOISE,ID,ADA
83707,BOISE,ID,ADA
83708,BOISE,ID,ADA
83709,BOISE,ID,ADA
83711,BOISE,ID,ADA
83712,BOISE,ID,ADA
83713,BOISE,ID,ADA
83715,BOISE,ID,ADA
83716,BOISE,ID,ADA
83717,BOISE,ID,ADA
83719,BOISE,ID,ADA
83720,BOISE,ID,ADA
83721,BOISE,ID,
83722,BOISE,ID,ADA
83724,BOISE,ID,ADA
83725,BOISE,ID,ADA
83726,BOISE,ID,ADA
83727,BOISE,ID,
83728,BOISE,ID,ADA
83729,BOISE,ID,ADA
83730,BOISE,ID,
83731,BOISE,ID,ADA
83732,BOISE,ID,ADA
83733,BOISE,ID,
83735,BOISE,ID,ADA
83756,BOISE,ID,ADA
83757,BOISE,ID,ADA
83799,BOISE,ID,ADA
84070,SANDY,UT,SALT LAKE
84090,SANDY,UT,SALT LAKE
84091,SANDY,UT,SALT LAKE
84092,SANDY,UT,SALT LAKE
84093,SANDY,UT,SALT LAKE
84094,SANDY,UT,SALT LAKE
84101,SALT LAKE CITY,UT,SALT LAKE
84102,SALT LAKE CITY,UT,SALT LAKE
84103,SALT LAKE CITY,UT,SALT LAKE
84104,SALT LAKE CITY,UT,SALT LAKE
84105,SALT LAKE CITY,UT,SALT LAKE
84106,SALT LAKE CITY,UT,SALT LAKE
84107,SALT LAKE CITY,UT,SALT LAKE
84108,SALT LAKE CITY,UT,SALT LAKE
84109,SALT LAKE CITY,UT,SALT LAKE
84110,SALT LAKE CITY,UT,SALT LAKE
84111,SALT LAKE CITY,UT,SALT LAKE
84112,SALT LAKE CITY,UT,SALT LAKE
84113,SALT LAKE CITY,UT,SALT LAKE
84114,SALT LAKE CITY,UT,SALT LAKE
84115,SALT LAKE CITY,UT,SALT LAKE
84116,SALT LAKE CITY,UT,SALT LAKE
84117,SALT LAKE CITY,UT,SALT LAKE
84118,SALT LAKE CITY,UT,SALT LAKE
84119,SALT LAKE CITY,UT,SALT LAKE
84120,SALT LAKE CITY,UT,SALT LAKE
84121,SALT LAKE CITY,UT,SALT LAKE
84122,SALT LAKE CITY,UT,SALT LAKE
84123,SALT LAKE CITY,UT,SALT LAKE
84124,SALT LAKE CITY,UT,SALT LAKE
84125,SALT LAKE CITY,UT,SALT LAKE
84126,SALT LAKE CITY,UT,SALT LAKE
84127,SALT LAKE CITY,UT,SALT LAKE
84128,SALT LAKE CITY,UT,SALT LAKE
84130,SALT LAKE CITY,UT,SALT LAKE
84131,SALT LAKE CITY,UT,SALT LAKE
84132,SALT LAKE CITY,UT,SALT LAKE
84133,SALT LAKE CITY,UT,SALT LAKE
84134,SALT LAKE CITY,UT,SALT LAKE
84136,SALT LAKE CITY,UT,SALT LAKE
84138,SALT LAKE CITY,UT,SALT LAKE
84139,SALT LAKE CITY,UT,SALT LAKE
84141,SALT LAKE CITY,UT,SALT LAKE
84143,SALT LAKE CITY,UT,SALT LAKE
84144,SALT LAKE CITY,UT,SALT LAKE
84145,SALT LAKE CITY,UT,SALT LAKE
84147,SALT LAKE CITY,UT,SALT LAKE
84148,SALT LAKE CITY,UT,SALT LAKE
84150,SALT LAKE CITY,UT,SALT LAKE
84151,SALT LAKE CITY,UT,SALT LAKE
84152,SALT LAKE CITY,UT,SALT LAKE
84157,SALT LAKE CITY,UT,SALT LAKE
84158,SALT LAKE CITY,UT,SALT LAKE
84165,SALT LAKE CITY,UT,SALT LAKE
84170,SALT LAKE CITY,UT,SALT LAKE
84171,SALT LAKE CITY,UT,SALT LAKE
84180,SALT LAKE CITY,UT,SALT LAKE
84184,SALT LAKE CITY,UT,SALT LAKE
84189,SALT LAKE CITY,UT,SALT LAKE
84190,SALT LAKE CITY,UT,SALT LAKE
84199,SALT LAKE CITY,UT,SALT LAKE
84201,OGDEN,UT,WEBER
84244,OGDEN,UT,WEBER
84401,OGDEN,UT,WEBER
84402,OGDEN,UT,WEBER
84403,OGDEN,UT,WEBER
84404,OGDEN,UT,WEBER
84405,OGDEN,UT,WEBER
84407,OGDEN,UT,WEBER
84408,OGDEN,UT,WEBER
84409,OGDEN,UT,WEBER
84412,OGDEN,UT,WEBER
84414,OGDEN,UT,WEBER
84415,OGDEN,UT,WEBER
84601,PROVO,UT,UTAH
84602,PROVO,UT,UTAH
84603,PROVO,UT,UTAH
84604,PROVO,UT,UTAH
84605,PROVO,UT,UTAH
84606,PROVO,UT,UTAH
85001,PHOENIX,AZ,MARICOPA
85002,PHOENIX,AZ,MARICOPA
85003,PHOENIX,AZ,MARICOPA
85004,PHOENIX,AZ,MARICOPA
85005,PHOENIX,AZ,MARICOPA
85006,PHOENIX,AZ,MARICOPA
85007,PHOENIX,AZ,MARICOPA
85008,PHOENIX,AZ,MARICOPA
85009,PHOENIX,AZ,MARICOPA
85010,PHOENIX,AZ,MARICOPA
85011,PHOENIX,AZ,MARICOPA
85012,PHOENIX,AZ,MARICOPA
85013,PHOENIX,AZ,MARICOPA
85014,PHOENIX,AZ,MARICOPA
85015,PHOENIX,AZ,MARICOPA
85016,PHOENIX,AZ,MARICOPA
85017,PHOENIX,AZ,MARICOPA
85018,PHOENIX,AZ,MARICOPA
85019,PHOENIX,AZ,MARICOPA
85020,PHOENIX,AZ,MARICOPA
85021,PHOENIX,AZ,MARICOPA
85022,PHOENIX,AZ,MARICOPA
85023,PHOENIX,AZ,MARICOPA
85024,PHOENIX,AZ,MARICOPA
85025,PHOENIX,AZ,MARICOPA
85026,PHOENIX,AZ,MARICOPA
85027,PHOENIX,AZ,MARICOPA
85028,PHOENIX,AZ,MARICOPA
85029,PHOENIX,AZ,MARICOPA
85030,PHOENIX,AZ,MARICOPA
85031,PHOENIX,AZ,MARICOPA
85032,PHOENIX,AZ,MARICOPA
85033,PHOENIX,AZ,MARICOPA
85034,PHOENIX,AZ,MARICOPA
85035,PHOENIX,AZ,MARICOPA
85036,PHOENIX,AZ,MARICOPA
85037,PHOENIX,AZ,MARICOPA
85038,PHOENIX,AZ,MARICOPA
85039,PHOENIX,AZ,MARICOPA
85040,PHOENIX,AZ,MARICOPA
85041,PHOENIX,AZ,MARICOPA
85042,PHOENIX,AZ,MARICOPA
85043,PHOENIX,AZ,MARICOPA
85044,PHOENIX,AZ,MARICOPA
85045,PHOENIX,AZ,MARICOPA
85046,PHOENIX,AZ,MARICOPA
85048,PHOENIX,AZ,MARICOPA
85050,PHOENIX,AZ,MARICOPA
85051,PHOENIX,AZ,MARICOPA
85053,PHOENIX,AZ,MARICOPA
85054,PHOENIX,AZ,MARICOPA
85055,PHOENIX,AZ,MARICOPA
85060,PHOENIX,AZ,MARICOPA
85061,PHOENIX,AZ,MARICOPA
85062,PHOENIX,AZ,MARICOPA
85063,PHOENIX,AZ,MARICOPA
85064,PHOENIX,AZ,MARICOPA
85065,PHOENIX,AZ,MARICOPA
85066,PHOENIX,AZ,MARICOPA
85067,PHOENIX,AZ,MARICOPA
85068,PHOENIX,AZ,MARICOPA
85069,PHOENIX,AZ,MARICOPA
85070,PHOENIX,AZ,MARICOPA
85071,PHOENIX,AZ,MARICOPA
85072,PHOENIX,AZ,MARICOPA
85073,PHOENIX,AZ,MARICOPA
85074,PHOENIX,AZ,MARICOPA
85075,PHOENIX,AZ,MARICOPA
85076,PHOENIX,AZ,MARICOPA
85077,PHOENIX,AZ,MARICOPA
85078,PHOENIX,AZ,MARICOPA
85079,PHOENIX,AZ,MARICOPA
85080,PHOENIX,AZ,MARICOPA
85082,PHOENIX,AZ,MARICOPA
85083,PHOENIX,AZ,MARICOPA
85085,PHOENIX,AZ,MARICOPA
85086,PHOENIX,AZ,MARICOPA
85098,PHOENIX,AZ,MARICOPA
85099,PHOENIX,AZ,MARICOPA
85201,MESA,AZ,MARICOPA
85202,MESA,AZ,MARICOPA
85203,MESA,AZ,MARICOPA
85204,MESA,AZ,MARICOPA
85205,MESA,AZ,MARICOPA
85206,MESA,AZ,MARICOPA
85207,MESA,AZ,MARICOPA
85208,MESA,AZ,MARICOPA
85209,MESA,AZ,MARICOPA
85210,MESA,AZ,MARICOPA
85211,MESA,AZ,MARICOPA
85212,MESA,AZ,MARICOPA
85213,MESA,AZ,MARICOPA
85214,MESA,AZ,MARICOPA
85215,MESA,AZ,MARICOPA
85216,MESA,AZ,MARICOPA
85224,CHANDLER,AZ,MARICOPA
85225,CHANDLER,AZ,MARICOPA
85226,CHANDLER,AZ,MARICOPA
85233,GILBERT,AZ,MARICOPA
85234,GILBERT,AZ,MARICOPA
85244,CHANDLER,AZ,MARICOPA
85246,CHANDLER,AZ,MARICOPA
85248,CHANDLER,AZ,MARICOPA
85249,CHANDLER,AZ,MARICOPA
85250,SCOTTSDALE,AZ,MARICOPA
85251,SCOTTSDALE,AZ,MARICOPA
85252,SCOTTSDALE,AZ,MARICOPA
85254,SCOTTSDALE,AZ,MARICOPA
85255,SCOTTSDALE,AZ,MARICOPA
85256,SCOTTSDALE,AZ,MARICOPA
85257,SCOTTSDALE,AZ,MARICOPA
85258,SCOTTSDALE,AZ,MARICOPA
85259,SCOTTSDALE,AZ,MARICOPA
85260,SCOTTSDALE,AZ,MARICOPA
85261,SCOTTSDALE,AZ,MARICOPA
85262,SCOTTSDALE,AZ,MARICOPA
85266,SCOTTSDALE,AZ,MARICOPA
85267,SCOTTSDALE,AZ,MARICOPA
85271,SCOTTSDALE,AZ,MARICOPA
85274,MESA,AZ,MARICOPA
85275,MESA,AZ,MARICOPA
85277,MESA,AZ,MARICOPA
85280,TEMPE,AZ,MARICOPA
85281,TEMPE,AZ,MARICOPA
85282,TEMPE,AZ,MARICOPA
85283,TEMPE,AZ,MARICOPA
85284,TEMPE,AZ,MARICOPA
85285,TEMPE,AZ,MARICOPA
85286,CHANDLER,AZ,MARICOPA
85287,TEMPE,AZ,MARICOPA
85289,TEMPE,AZ,MARICOPA
85295,GILBERT,AZ,MARICOPA
85296,GILBERT,AZ,MARICOPA
85297,GILBERT,AZ,MARICOPA
85298,GILBERT,AZ,MARICOPA
85299,GILBERT,AZ,MARICOPA
85301,GLENDALE,AZ,MARICOPA
85302,GLENDALE,AZ,MARICOPA
85303,GLENDALE,AZ,MARICOPA
85304,GLENDALE,AZ,MARICOPA
85305,GLENDALE,AZ,MARICOPA
85306,GLENDALE,AZ,MARICOPA
85307,GLENDALE,AZ,MARICOPA
85308,GLENDALE,AZ,MARICOPA
85310,GLENDALE,AZ,MARICOPA
85311,GLENDALE,AZ,MARICOPA
85312,GLENDALE,AZ,MARICOPA
85313,GLENDALE,AZ,MARICOPA
85318,GLENDALE,AZ,MARICOPA
85345,PEORIA,AZ,MARICOPA
85380,PEORIA,AZ,MARICOPA
85381,PEORIA,AZ,MARICOPA
85382,PEORIA,AZ,MARICOPA
85383,PEORIA,AZ,MARICOPA
85385,PEORIA,AZ,MARICOPA
85701,TUCSON,AZ,PIMA
85702,TUCSON,AZ,PIMA
85703,TUCSON,AZ,PIMA
85704,TUCSON,AZ,PIMA
85705,TUCSON,AZ,PIMA
85706,TUCSON,AZ,PIMA
85707,TUCSON,AZ,PIMA
85708,TUCSON,AZ,PIMA
85709,TUCSON,AZ,PIMA
85710,TUCSON,AZ,PIMA
85711,TUCSON,AZ,PIMA
85712,TUCSON,AZ,PIMA
85713,TUCSON,AZ,PIMA
85714,TUCSON,AZ,PIMA
85715,TUCSON,AZ,PIMA
85716,TUCSON,AZ,PIMA
85717,TUCSON,AZ,PIMA
85718,TUCSON,AZ,PIMA
85719,TUCSON,AZ,PIMA
85720,TUCSON,AZ,PIMA
85721,TUCSON,AZ,PIMA
85722,TUCSON,AZ,PIMA
85723,TUCSON,AZ,PIMA
85724,TUCSON,AZ,PIMA
85725,TUCSON,AZ,PIMA
85726,TUCSON,AZ,PIMA
85728,TUCSON,AZ,PIMA
85730,TUCSON,AZ,PIMA
85731,TUCSON,AZ,PIMA
85732,TUCSON,AZ,PIMA
85733,TUCSON,AZ,PIMA
85734,TUCSON,AZ,PIMA
85735,TUCSON,AZ,PIMA
85736,TUCSON,AZ,PIMA
85737,TUCSON,AZ,PIMA
85739,TUCSON,AZ,PIMA
85740,TUCSON,AZ,PIMA
85741,TUCSON,AZ,PIMA
85742,TUCSON,AZ,PIMA
85743,TUCSON,AZ,PIMA
85744,TUCSON,AZ,PIMA
85745,TUCSON,AZ,PIMA
85746,TUCSON,AZ,PIMA
85747,TUCSON,AZ,PIMA
85748,TUCSON,AZ,PIMA
85749,TUCSON,AZ,PIMA
85750,TUCSON,AZ,PIMA
85751,TUCSON,AZ,PIMA
85752,TUCSON,AZ,PIMA
85754,TUCSON,AZ,PIMA
85755,TUCSON,AZ,PIMA
85757,TUCSON,AZ,PIMA
85775,TUCSON,AZ,PIMA
85777,TUCSON,AZ,PIMA
86301,PRESCOTT,AZ,YAVAPAI
86302,PRESCOTT,AZ,YAVAPAI
86303,PRESCOTT,AZ,YAVAPAI
86304,PRESCOTT,AZ,YAVAPAI
86305,PRESCOTT,AZ,YAVAPAI
86313,PRESCOTT,AZ,YAVAPAI
87101,ALBUQUERQUE,NM,BERNALILLO
87102,ALBUQUERQUE,NM,BERNALILLO
87103,ALBUQUERQUE,NM,BERNALILLO
87104,ALBUQUERQUE,NM,BERNALILLO
87105,ALBUQUERQUE,NM,BERNALILLO
87106,ALBUQUERQUE,NM,BERNALILLO
87107,ALBUQUERQUE,NM,BERNALILLO
87108,ALBUQUERQUE,NM,BERNALILLO
87109,ALBUQUERQUE,NM,BERNALILLO
87110,ALBUQUERQUE,NM,BERNALILLO
87111,ALBUQUERQUE,NM,BERNALILLO
87112,ALBUQUERQUE,NM,BERNALILLO
87113,ALBUQUERQUE,NM,BERNALILLO
87114,ALBUQUERQUE,NM,BERNALILLO
87115,ALBUQUERQUE,NM,BERNALILLO
87116,ALBUQUERQUE,NM,BERNALILLO
87119,ALBUQUERQUE,NM,BERNALILLO
87120,ALBUQUERQUE,NM,BERNALILLO
87121,ALBUQUERQUE,NM,BERNALILLO
87122,ALBUQUERQUE,NM,BERNALILLO
87123,ALBUQUERQUE,NM,BERNALILLO
87125,ALBUQUERQUE,NM,BERNALILLO
87131,ALBUQUERQUE,NM,BERNALILLO
87151,ALBUQUERQUE,NM,BERNALILLO
87153,ALBUQUERQUE,NM,BERNALILLO
87154,ALBUQUERQUE,NM,BERNALILLO
87158,ALBUQUERQUE,NM,BERNALILLO
87165,ALBUQUERQUE,NM,BERNALILLO
87176,ALBUQUERQUE,NM,BERNALILLO
87181,ALBUQUERQUE,NM,BERNALILLO
87184,ALBUQUERQUE,NM,BERNALILLO
87185,ALBUQUERQUE,NM,BERNALILLO
87187,ALBUQUERQUE,NM,BERNALILLO
87190,ALBUQUERQUE,NM,BERNALILLO
87191,ALBUQUERQUE,NM,BERNALILLO
87192,ALBUQUERQUE,NM,BERNALILLO
87193,ALBUQUERQUE,NM,BERNALILLO
87194,ALBUQUERQUE,NM,BERNALILLO
87195,ALBUQUERQUE,NM,BERNALILLO
87196,ALBUQUERQUE,NM,BERNALILLO
87197,ALBUQUERQUE,NM,BERNALILLO
87198,ALBUQUERQUE,NM,BERNALILLO
87199,ALBUQUERQUE,NM,BERNALILLO
87501,SANTA FE,NM,SANTA FE
87502,SANTA FE,NM,SANTA FE
87503,SANTA FE,NM,SANTA FE
87504,SANTA FE,NM,SANTA FE
87505,SANTA FE,NM,SANTA FE
87506,SANTA FE,NM,SANTA FE
87507,SANTA FE,NM,SANTA FE
87508,SANTA FE,NM,SANTA FE
87509,SANTA FE,NM,SANTA FE
87592,SANTA FE,NM,SANTA FE
87594,SANTA FE,NM,SANTA FE
88001,LAS CRUCES,NM,DONA ANA
88003,LAS CRUCES,NM,DONA ANA
88004,LAS CRUCES,NM,DONA ANA
88005,LAS CRUCES,NM,DONA ANA
88006,LAS CRUCES,NM,DONA ANA
88007,LAS CRUCES,NM,DONA ANA
88011,LAS CRUCES,NM,DONA ANA
88012,LAS CRUCES,NM,DONA ANA
88013,LAS CRUCES,NM,DONA ANA
88510,EL PASO,TX,EL PASO
88511,EL PASO,TX,EL PASO
88512,EL PASO,TX,EL PASO
88513,EL PASO,TX,EL PASO
88514,EL PASO,TX,EL PASO
88515,EL PASO,TX,EL PASO
88516,EL PASO,TX,EL PASO
88517,EL PASO,TX,EL PASO
88518,EL PASO,TX,EL PASO
88519,EL PASO,TX,EL PASO
88520,EL PASO,TX,EL PASO
88521,EL PASO,TX,EL PASO
88523,EL PASO,TX,EL PASO
88524,EL PASO,TX,EL PASO
88525,EL PASO,TX,EL PASO
88526,EL PASO,TX,EL PASO
88527,EL PASO,TX,EL PASO
88528,EL PASO,TX,EL PASO
88529,EL PASO,TX,EL PASO
88530,EL PASO,TX,EL PASO
88531,EL PASO,TX,EL PASO
88532,EL PASO,TX,EL PASO
88533,EL PASO,TX,EL PASO
88534,EL PASO,TX,EL PASO
88535,EL PASO,TX,EL PASO
88536,EL PASO,TX,EL PASO
88538,EL PASO,TX,EL PASO
88539,EL PASO,TX,EL PASO
88540,EL PASO,TX,EL PASO
88541,EL PASO,TX,EL PASO
88542,EL PASO,TX,EL PASO
88543,EL PASO,TX,EL PASO
88544,EL PASO,TX,EL PASO
88545,EL PASO,TX,EL PASO
88546,EL PASO,TX,EL PASO
88547,EL PASO,TX,EL PASO
88548,EL PASO,TX,EL PASO
88549,EL PASO,TX,EL PASO
88550,EL PASO,TX,EL PASO
88553,EL PASO,TX,EL PASO
88554,EL PASO,TX,EL PASO
88555,EL PASO,TX,EL PASO
88556,EL PASO,TX,EL PASO
88557,EL PASO,TX,EL PASO
88558,EL PASO,TX,EL PASO
88559,EL PASO,TX,EL PASO
88560,EL PASO,TX,EL PASO
88561,EL PASO,TX,EL PASO
88562,EL PASO,TX,EL PASO
88563,EL PASO,TX,EL PASO
88565,EL PASO,TX,EL PASO
88566,EL PASO,TX,EL PASO
88567,EL PASO,TX,EL PASO
88568,EL PASO,TX,EL PASO
88569,EL PASO,TX,EL PASO
88570,EL PASO,TX,EL PASO
88571,EL PASO,TX,EL PASO
88572,EL PASO,TX,EL PASO
88573,EL PASO,TX,EL PASO
88574,EL PASO,TX,EL PASO
88575,EL PASO,TX,EL PASO
88576,EL PASO,TX,EL PASO
88577,EL PASO,TX,EL PASO
88578,EL PASO,TX,EL PASO
88579,EL PASO,TX,EL PASO
88580,EL PASO,TX,EL PASO
88581,EL PASO,TX,EL PASO
88582,EL PASO,TX,EL PASO
88583,EL PASO,TX,EL PASO
88584,EL PASO,TX,EL PASO
88585,EL PASO,TX,EL PASO
88586,EL PASO,TX,EL PASO
88587,EL PASO,TX,EL PASO
88588,EL PASO,TX,EL PASO
88589,EL PASO,TX,EL PASO
88590,EL PASO,TX,EL PASO
88595,EL PASO,TX,EL PASO
89002,HENDERSON,NV,CLARK
89009,HENDERSON,NV,CLARK
89011,HENDERSON,NV,CLARK
89012,HENDERSON,NV,CLARK
89014,HENDERSON,NV,CLARK
89015,HENDERSON,NV,CLARK
89016,HENDERSON,NV,CLARK
89030,NORTH LAS VEGAS,NV,CLARK
89031,NORTH LAS VEGAS,NV,CLARK
89032,NORTH LAS VEGAS,NV,CLARK
89033,NORTH LAS VEGAS,NV,CLARK
89036,NORTH LAS VEGAS,NV,CLARK
89044,HENDERSON,NV,CLARK
89052,HENDERSON,NV,CLARK
89053,HENDERSON,NV,CLARK
89074,HENDERSON,NV,CLARK
89077,HENDERSON,NV,CLARK
89081,NORTH LAS VEGAS,NV,CLARK
89084,NORTH LAS VEGAS,NV,CLARK
89085,NORTH LAS VEGAS,NV,CLARK
89086,NORTH LAS VEGAS,NV,CLARK
89087,NORTH LAS VEGAS,NV,CLARK
89101,LAS VEGAS,NV,CLARK
89102,LAS VEGAS,NV,CLARK
89103,LAS VEGAS,NV,CLARK
89104,LAS VEGAS,NV,CLARK
89105,LAS VEGAS,NV,CLARK
89106,LAS VEGAS,NV,CLARK
89107,LAS VEGAS,NV,CLARK
89108,LAS VEGAS,NV,CLARK
89109,LAS VEGAS,NV,CLARK
89110,LAS VEGAS,NV,CLARK
89111,LAS VEGAS,NV,CLARK
89112,LAS VEGAS,NV,CLARK
89113,LAS VEGAS,NV,CLARK
89114,LAS VEGAS,NV,CLARK
89115,LAS VEGAS,NV,CLARK
89116,LAS VEGAS,NV,CLARK
89117,LAS VEGAS,NV,CLARK
89118,LAS VEGAS,NV,CLARK
89119,LAS VEGAS,NV,CLARK
89120,LAS VEGAS,NV,CLARK
89121,LAS VEGAS,NV,CLARK
89122,LAS VEGAS,NV,CLARK
89123,LAS VEGAS,NV,CLARK
89124,LAS VEGAS,NV,CLARK
89125,LAS VEGAS,NV,CLARK
89126,LAS VEGAS,NV,CLARK
89127,LAS VEGAS,NV,CLARK
89128,LAS VEGAS,NV,CLARK
89129,LAS VEGAS,NV,CLARK
89130,LAS VEGAS,NV,CLARK
89131,LAS VEGAS,NV,CLARK
89132,LAS VEGAS,NV,CLARK
89133,LAS VEGAS,NV,CLARK
89134,LAS VEGAS,NV,CLARK
89135,LAS VEGAS,NV,CLARK
89136,LAS VEGAS,NV,CLARK
89137,LAS VEGAS,NV,CLARK
89138,LAS VEGAS,NV,CLARK
89139,LAS VEGAS,NV,CLARK
89140,LAS VEGAS,NV,CLARK
89141,LAS VEGAS,NV,CLARK
89142,LAS VEGAS,NV,CLARK
89143,LAS VEGAS,NV,CLARK
89144,LAS VEGAS,NV,CLARK
89145,LAS VEGAS,NV,CLARK
89146,LAS VEGAS,NV,CLARK
89147,LAS VEGAS,NV,CLARK
89148,LAS VEGAS,NV,CLARK
89149,LAS VEGAS,NV,CLARK
89150,LAS VEGAS,NV,CLARK
89151,LAS VEGAS,NV,CLARK
89152,LAS VEGAS,NV,CLARK
89153,LAS VEGAS,NV,CLARK
89154,LAS VEGAS,NV,CLARK
89155,LAS VEGAS,NV,CLARK
89156,LAS VEGAS,NV,CLARK
89157,LAS VEGAS,NV,CLARK
89159,LAS VEGAS,NV,CLARK
89160,LAS VEGAS,NV,CLARK
89161,LAS VEGAS,NV,CLARK
89162,LAS VEGAS,NV,CLARK
89164,LAS VEGAS,NV,CLARK
89165,LAS VEGAS,NV,CLARK
89166,LAS VEGAS,NV,CLARK
89169,LAS VEGAS,NV,CLARK
89170,LAS VEGAS,NV,CLARK
89173,LAS VEGAS,NV,CLARK
89177,LAS VEGAS,NV,CLARK
89178,LAS VEGAS,NV,CLARK
89179,LAS VEGAS,NV,CLARK
89180,LAS VEGAS,NV,CLARK
89183,LAS VEGAS,NV,CLARK
89185,LAS VEGAS,NV,CLARK
89193,LAS VEGAS,NV,CLARK
89195,LAS VEGAS,NV,CLARK
89199,LAS VEGAS,NV,CLARK
89431,SPARKS,NV,WASHOE
89432,SPARKS,NV,WASHOE
89434,SPARKS,NV,WASHOE
89435,SPARKS,NV,WASHOE
89436,SPARKS,NV,WASHOE
89441,SPARKS,NV,WASHOE
89501,RENO,NV,WASHOE
89502,RENO,NV,WASHOE
89503,RENO,NV,WASHOE
89504,RENO,NV,WASHOE
89505,RENO,NV,WASHOE
89506,RENO,NV,WASHOE
89507,RENO,NV,WASHOE
89508,RENO,NV,WASHOE
89509,RENO,NV,WASHOE
89510,RENO,NV,WASHOE
89511,RENO,NV,WASHOE
89512,RENO,NV,WASHOE
89513,RENO,NV,WASHOE
89515,RENO,NV,WASHOE
89519,RENO,NV,WASHOE
89520,RENO,NV,WASHOE
89521,RENO,NV,WASHOE
89523,RENO,NV,WASHOE
89533,RENO,NV,WASHOE
89555,RENO,NV,WASHOE
89557,RENO,NV,WASHOE
89570,RENO,NV,WASHOE
89595,RENO,NV,WASHOE
